order_id,customer_id,order_date,quantity,unit_price
ORD001116,CUST00137,08-12-2026,6,425.42
ORD001117,CUST00472,25/06/2026,9,456.91
ORD001118,CUST00058,03-20-2026,3,18.04
ORD001119,CUST00109,07-11-2025,10,19.94
ORD001120,CUST00079,31/07/2025,7,95.3
ORD001121,CUST00307,2025-03-07,8,349.15
ORD001122,CUST00033,07-15-2025,-3,417.18
ORD001123,CUST00265,2025-01-14,4,82.62
ORD001124,CUST00129,08-08-2026,1,95.93
ORD001125,CUST00080,01-03-2026,6,205.52
ORD001126,CUST00381,05-20-2025,2,184.54
ORD001127,CUST00246,26/06/2025,9,109.9
ORD001128,CUST00193,2024-12-10,1,47.09
ORD001129,CUST00496,14/06/2026,6,157.76
ORD001130,CUST00408,05-15-2026,7,487.06
ORD001131,CUST00418,2026-06-01,9,79.34
ORD001132,CUST00039,21/11/2025,3,43.98
ORD001133,CUST00238,2026-01-23,3,84.72
ORD001134,CUST00350,09-29-2024,5,428.7
ORD001135,CUST00397,22/03/2025,10,479.22
ORD001136,CUST00100,02-12-2025,5,484.63
ORD001137,CUST00097,05-23-2026,5,143.66
ORD001138,CUST00184,07-03-2025,8,382.76
ORD001139,CUST00127,10-24-2025,6,203.46
ORD001140,CUST00133,2025-05-02,10,189.97
ORD001141,CUST00270,2026-01-14,1,323.71
ORD001142,CUST00009,05/07/2025,2,83.31
ORD001143,CUST00398,2026-04-22,6,323.03
ORD001144,CUST00088,15/07/2025,2,461.63
ORD001145,CUST00337,17/03/2025,6,245.72
ORD001146,CUST00286,2024-10-17,8,110.67
ORD001147,CUST00390,28/08/2025,6,489.39
ORD001148,CUST00024,2025-02-15,5,92.17
ORD001149,CUST00084,17/12/2025,8,264.77
ORD001150,CUST00056,11/10/2024,7,377.82
ORD001151,CUST00430,2025-08-01,3,221.21
ORD001152,CUST00011,2025-02-16,4,335.64
ORD001153,CUST00325,10/06/2026,8,252.23
ORD001154,CUST00417,04/10/2025,1,471.95
ORD001155,CUST00100,31/03/2026,4,275.31
ORD001156,CUST00357,27/11/2024,4,290.53
ORD001157,CUST00017,08-16-2026,2,326.21
ORD001158,CUST00361,11-28-2025,6,92.03
ORD001159,CUST00167,12-11-2024,7,352.54
ORD001160,CUST00102,2025-10-07,2,13.13
ORD001161,CUST00103,2026-08-03,1,426.59
ORD001162,CUST00391,23/09/2024,8,178.55
ORD001163,CUST00406,12/06/2025,6,256.24
ORD001164,CUST00315,2026-04-01,7,7.06
ORD001165,CUST00027,09/05/2025,6,261.89
ORD001166,CUST00175,2025-05-23,4,198.72
ORD001167,CUST00053,2026-03-21,3,198.25
ORD001168,CUST00326,10-24-2024,2,67.53
ORD001169,CUST00402,2024-10-13,5,83.73
ORD001170,CUST00027,2025-02-08,10,310.96
ORD001171,CUST00392,04/10/2025,3,319.06
ORD001172,CUST00228,29/08/2026,9,364.52
ORD001173,CUST00267,05-13-2026,3,321.0
ORD001174,CUST00471,06-24-2025,3,447.83
ORD001175,CUST00371,02-14-2026,2,15.87
ORD001176,CUST00079,08/04/2025,7,160.22
ORD001177,CUST00185,03/01/2025,3,317.45
ORD001178,CUST00352,06-08-2025,10,7.48
ORD001179,CUST00125,07/07/2025,1,261.41
ORD001180,CUST00374,17/10/2025,4,73.59
ORD001181,CUST00130,08/03/2025,8,50.53
ORD001182,CUST00479,09-17-2024,9,461.56
ORD001183,CUST00288,05-19-2026,10,398.08
ORD001184,CUST00457,2026-03-13,6,305.61
ORD001185,CUST00383,2025-09-27,8,21.71
ORD001186,CUST00301,2025-09-09,9,19.82
ORD001187,CUST00191,04-09-2026,6,390.86
ORD001188,CUST00012,10-08-2024,10,449.88
ORD001189,CUST00218,04-02-2025,5,473.4
ORD001190,CUST00432,09-25-2024,6,29.58
ORD001191,CUST00282,12-13-2025,3,297.63
ORD001192,CUST90292,2026-01-23,1,145.76
ORD001193,CUST00041,10-02-2024,8,402.24
ORD001194,CUST00355,2026-03-10,6,28.3
ORD001195,CUST90005,2026-04-25,2,469.16
ORD001196,CUST00011,11/06/2025,6,363.51
ORD001197,CUST00378,2025-06-27,1,434.67
ORD001198,CUST00114,29/04/2026,5,168.02
ORD001199,CUST00277,2026-06-10,10,67.51
ORD001200,CUST00424,2026-05-31,9,291.05
ORD001201,CUST00330,11-02-2024,2,151.64
ORD001202,CUST00249,2025-09-11,4,42.2
ORD001203,CUST00222,02-04-2026,8,108.29
ORD001204,CUST00321,02-25-2026,8,424.66
ORD001205,CUST00373,09-22-2024,10,391.11
ORD001206,CUST00169,2026-03-04,10,77.91
ORD001207,CUST00247,08/10/2025,8,19.15
ORD001208,CUST00272,11/07/2026,9,218.58
ORD001209,CUST90020,11-16-2024,6,326.07
ORD001210,CUST00302,11/11/2025,3,267.13
ORD001211,CUST00052,2025-06-20,4,448.05
ORD001212,CUST00104,08/05/2026,10,205.26
ORD001213,CUST00275,05-29-2026,4,147.56
ORD001214,CUST00097,04/04/2026,10,156.14
ORD001215,CUST00323,07-15-2025,6,75.21
ORD001216,CUST00343,05/03/2026,5,89.51
ORD001217,CUST95769,2025-04-16,8,238.92
ORD001218,CUST94762,2025-08-09,3,388.75
ORD001219,CUST00344,2024-11-19,9,245.81
ORD001220,CUST95777,08-17-2026,9,429.19
ORD001221,CUST00116,03/11/2025,9,15.26
ORD001222,CUST00146,06-10-2025,10,486.78
ORD001223,CUST00199,07-18-2025,2,439.19
ORD001224,CUST00461,2025-02-17,3,341.14
ORD001225,CUST00428,07-02-2025,4,262.44
ORD001226,CUST00444,2025-03-30,6,484.89
ORD001227,CUST00478,2025-04-03,5,333.84
ORD001228,CUST00302,03/02/2026,1,413.61
ORD001229,CUST00006,2025-09-13,1,73.17
ORD001230,CUST90014,2025-06-14,3,358.03
ORD001231,CUST00443,09-03-2026,4,466.8
ORD001232,CUST00396,2026-02-21,2,460.5
ORD001233,CUST00447,08-04-2026,10,384.99
ORD001234,CUST00205,03-19-2026,10,233.27
ORD001235,CUST00448,12/02/2026,9,160.06
ORD001236,CUST00480,08-04-2025,7,456.72
ORD001237,CUST00091,2025-11-04,5,292.26
ORD001238,CUST00301,26/09/2024,7,336.69
ORD001239,CUST00472,03-25-2026,5,326.69
ORD001240,CUST00298,2025-07-31,1,294.39
ORD001241,CUST00210,2025-08-22,8,448.05
ORD001242,CUST00319,2024-11-26,8,104.35
ORD001243,CUST00124,04-23-2025,2,417.2
ORD001244,CUST00125,22/12/2024,8,411.03
ORD001245,CUST00450,2025-12-12,7,15.72
ORD001246,CUST00247,08/11/2024,9,242.83
ORD001247,CUST90004,10-23-2025,7,58.13
ORD001248,CUST00029,06/02/2025,2,10.45
ORD001249,CUST00456,28/07/2026,6,236.61
ORD001250,CUST00163,2025-11-15,9,451.76
ORD001251,CUST00179,11-08-2024,10,359.02
ORD001252,CUST00311,06-29-2025,8,238.52
ORD001253,CUST90019,2026-05-13,3,296.48
ORD001254,CUST00414,25/09/2025,1,83.79
ORD001255,CUST00488,05-14-2026,4,440.97
ORD001256,CUST00431,03-17-2026,5,424.17
ORD001257,CUST00031,10-21-2024,8,494.49
ORD001258,CUST00259,2025-09-03,4,85.23
ORD001259,CUST00197,06/07/2025,1,335.99
ORD001260,CUST00006,03-03-2026,9,173.65
ORD001261,CUST90008,10/05/2026,4,239.5
ORD001262,CUST00142,10-04-2024,7,286.73
ORD001263,CUST00104,24/01/2026,4,272.57
ORD001264,CUST00297,11-19-2025,6,436.38
ORD001265,CUST00248,2026-06-07,9,311.23
ORD001266,CUST00483,2025-03-23,1,213.6
ORD001267,CUST00061,07/02/2025,9,168.16
ORD001268,CUST00064,24/10/2025,2,284.11
ORD001269,CUST00037,08-31-2025,7,308.15
ORD001270,CUST00133,08/09/2025,1,250.82
ORD001271,CUST00490,2026-08-10,4,32.4
ORD001272,CUST00389,2025-02-27,9,196.63
ORD001273,CUST00438,08-11-2025,2,491.35
ORD001274,CUST00448,08-27-2025,2,117.43
ORD001275,CUST00047,10-18-2025,4,42.92
ORD001276,CUST00045,2026-03-02,4,69.21
ORD001277,CUST00079,25/02/2026,9,354.1
ORD001278,CUST00226,07-13-2026,6,149.88
ORD001279,CUST00274,2025-07-16,2,450.71
ORD001280,CUST00287,03/11/2024,3,262.89
ORD001281,CUST00126,2024-12-10,3,121.38
ORD001282,CUST00117,17/09/2024,1,296.18
ORD001283,CUST00062,23/09/2025,10,14.33
ORD001284,CUST00230,05/12/2024,3,268.58
ORD001285,CUST00357,2025-01-30,6,454.19
ORD001286,CUST00029,2026-06-05,7,392.39
ORD001287,CUST00112,2024-11-30,5,469.3
ORD001288,CUST00267,17/06/2026,7,496.34
ORD001289,CUST00288,2025-09-04,2,386.81
ORD001290,CUST00040,12-09-2025,5,406.08
ORD001291,CUST00329,2025-09-26,8,222.76
ORD001292,CUST00492,2024-12-19,7,469.72
ORD001293,CUST00322,06-09-2026,5,141.69
ORD001294,CUST00179,10/07/2025,10,120.17
ORD001295,CUST90018,2024-09-14,1,117.84
ORD001296,CUST00264,02/12/2024,6,27.14
ORD001297,CUST90019,2026-09-05,4,287.33
ORD001298,CUST00074,2026-02-16,3,305.45
ORD001299,CUST00384,2026-06-13,10,187.31
ORD001300,CUST00027,25/03/2025,4,257.84
ORD001301,CUST00353,05-01-2025,10,364.5
ORD001302,CUST00081,2026-06-20,4,498.92
ORD001303,CUST00125,2025-10-25,1,331.3
ORD001304,CUST00200,01-07-2025,4,400.51
ORD001305,CUST00323,04-08-2025,4,479.02
ORD001306,CUST90017,21/01/2026,6,304.58
ORD001307,CUST00129,04-17-2026,7,334.62
ORD001308,CUST00350,08-04-2026,7,78.46
ORD001309,CUST00203,2025-06-06,1,212.22
ORD001310,CUST00482,11-23-2025,1,16.85
ORD001311,CUST00398,08-19-2025,7,124.51
ORD001312,CUST00345,2025-02-08,1,460.76
ORD001313,CUST00461,05-07-2025,8,368.05
ORD001314,CUST90021,07/03/2026,1,188.09
ORD001315,CUST00450,06/09/2026,10,387.64
ORD001316,CUST00050,2026-07-18,10,464.38
ORD001317,CUST00183,01-06-2025,4,142.74
ORD001318,CUST00356,12/02/2026,2,245.88
ORD001319,CUST00266,2025-08-20,4,74.8
ORD001320,CUST00173,28/04/2025,1,272.22
ORD001321,CUST90422,01-17-2025,10,225.19
ORD001322,CUST00113,2025-08-17,2,218.97
ORD001323,CUST00286,09-04-2026,6,373.42
ORD001324,CUST00161,09-12-2024,9,41.67
ORD001325,CUST00040,2026-02-02,9,421.51
ORD001326,CUST00037,2025-01-31,4,191.22
ORD001327,CUST00272,11-15-2024,3,144.89
ORD001328,CUST00220,09/08/2025,2,307.55
ORD001329,CUST00270,2024-11-16,4,244.7
ORD001330,CUST00308,2025-12-08,8,316.86
ORD001331,CUST00303,16/11/2025,2,448.93
ORD001332,CUST00458,2024-10-26,2,478.38
ORD001333,CUST00408,2025-12-17,8,432.68
ORD001334,CUST00030,15/06/2026,9,426.24
ORD001335,CUST00331,18/05/2025,6,405.47
ORD001336,CUST00056,18/09/2024,4,410.17
ORD001337,CUST00171,2025-01-26,2,308.59
ORD001338,CUST00021,04-03-2025,7,353.84
ORD001339,CUST00065,2026-07-06,6,492.68
ORD001340,CUST00235,16/07/2025,3,169.09
ORD001341,CUST00014,23/02/2026,1,265.64
ORD001342,CUST00044,03/06/2025,5,317.62
ORD001343,CUST00127,03-22-2026,7,371.56
ORD001344,CUST00076,2026-07-22,7,372.61
ORD001345,CUST00098,2025-10-23,4,430.36
ORD001346,CUST00024,12-21-2025,2,329.75
ORD001347,CUST00096,03/02/2025,7,244.26
ORD001348,CUST00251,2025-11-15,7,382.54
ORD001349,CUST00026,11-22-2024,6,58.93
ORD001350,CUST00086,13/02/2025,3,471.34
ORD001351,CUST00413,01-16-2025,10,34.17
ORD001352,CUST00346,10-25-2025,10,436.36
ORD001353,CUST90000,12-09-2024,4,355.89
ORD001354,CUST00084,09-24-2025,2,379.66
ORD001355,CUST00171,23/12/2025,2,214.97
ORD001356,CUST00499,14/06/2025,9,9.58
ORD001357,CUST00278,2025-11-02,6,87.14
ORD001358,CUST00381,05-24-2026,8,168.44
ORD001359,CUST00139,24/11/2025,-8,211.07
ORD001360,CUST00006,08-15-2026,2,168.86
ORD001361,CUST00161,28/02/2026,9,175.75
ORD001362,CUST00292,2025-12-02,10,186.8
ORD001363,CUST00208,04/07/2026,3,112.14
ORD001364,CUST00130,2025-02-08,7,387.13
ORD001365,CUST00485,09/09/2024,1,494.6
ORD001366,CUST00151,24/02/2025,8,165.05
ORD001367,CUST90023,02-13-2025,8,252.69
ORD001368,CUST00387,2026-07-19,6,263.38
ORD001369,CUST00220,2025-12-01,5,420.74
ORD001370,CUST00257,2024-12-21,7,93.12
ORD001371,CUST00355,08-21-2025,9,460.7
ORD001372,CUST00011,08/09/2024,6,7.78
ORD001373,CUST00378,2024-11-03,1,21.6
ORD001374,CUST00045,2026-08-17,5,485.71
ORD001375,CUST00483,2024-12-17,8,376.22
ORD001376,CUST00107,21/04/2026,1,358.09
ORD001377,CUST00135,15/07/2025,2,320.55
ORD001378,CUST00285,08-18-2025,10,169.67
ORD001379,CUST00174,2025-04-17,6,470.57
ORD001380,CUST00063,17/03/2026,9,136.98
ORD001381,CUST00204,03-03-2025,1,282.48
ORD001382,CUST00089,06-22-2025,2,95.34
ORD001383,CUST00021,2026-03-27,4,232.87
ORD001384,CUST00316,2026-02-06,4,370.36
ORD001385,CUST00294,25/05/2025,3,209.92
ORD001386,CUST00205,14/05/2026,5,222.6
ORD001387,CUST00373,2025-04-27,8,345.08
ORD001388,CUST00395,04/11/2024,10,352.58
ORD001389,CUST00296,24/11/2025,9,372.85
ORD001390,CUST00216,11/02/2025,8,461.35
ORD001391,CUST00487,07/01/2025,10,284.07
ORD001392,CUST00331,2025-12-15,1,240.37
ORD001393,CUST00192,03-30-2025,8,377.26
ORD001394,CUST00446,12-21-2024,4,189.74
ORD001395,CUST00308,24/07/2025,4,450.93
ORD001396,CUST00276,07-27-2025,1,87.36
ORD001397,CUST00204,2026-01-29,3,169.91
ORD001398,CUST00317,03-10-2025,6,86840.0
ORD001399,CUST00177,12-04-2024,4,221.09
ORD001400,CUST00384,27/06/2026,3,238.05
ORD001401,CUST00484,2025-12-28,4,52.43
ORD001402,CUST00137,01-16-2025,5,366.53
ORD001403,CUST00074,2026-06-03,10,443.37
ORD001404,CUST00371,2026-05-26,10,202.1
ORD001405,CUST90011,25/03/2026,4,50.96
ORD001406,CUST00155,18/05/2025,7,242.92
ORD001407,CUST00184,15/07/2025,9,235.14
ORD001408,CUST00104,12-03-2025,1,68.73
ORD001409,CUST00012,2026-06-10,7,31.98
ORD001410,CUST00119,2026-07-12,8,391.6
ORD001411,CUST00374,25/01/2025,3,268.2
ORD001412,CUST00154,08/06/2025,10,259.87
ORD001413,CUST00446,22/07/2026,5,434.61
ORD001414,CUST00379,05/09/2026,6,384.58
ORD001415,CUST00301,01-29-2025,6,22.63
ORD001416,CUST00406,29/05/2025,2,67.4
ORD001417,CUST00282,01-28-2025,10,413.66
ORD001418,CUST00470,10/11/2025,6,77.64
ORD001419,CUST00104,2025-05-06,2,320.19
ORD001420,CUST00189,07-05-2026,2,219.55
ORD001421,CUST00268,2026-07-09,9,125.66
ORD001422,CUST00485,10/09/2025,7,345.99
ORD001423,CUST00047,2024-09-17,5,206.56
ORD001424,CUST00133,26/03/2025,8,488.07
ORD001425,CUST00019,12-25-2025,10,357.46
ORD001426,CUST00337,12-21-2025,-9,173.6
ORD001427,CUST00474,06-26-2025,9,338.13
ORD001428,CUST00081,2026-09-05,6,375.27
ORD001429,CUST00323,02-04-2026,3,87.53
ORD001430,CUST00024,03-27-2025,8,190.77
ORD001431,CUST00127,19/10/2024,4,59.76
ORD001432,CUST00411,10-31-2025,4,301.63
ORD001433,CUST00109,2024-09-30,6,268.59
ORD001434,CUST00476,14/02/2026,8,437.3
ORD001435,CUST95473,2025-08-18,2,328.29
ORD001436,CUST00030,11-26-2025,10,44.85
ORD001437,CUST00024,08-06-2025,10,343.76
ORD001438,CUST99852,2025-01-13,9,100.55
ORD001439,CUST00246,10/03/2026,4,150.03
ORD001440,CUST00473,2025-12-25,8,399.39
ORD001441,CUST00114,2025-10-11,3,362.41
ORD001442,CUST00417,2024-11-22,7,211.46
ORD001443,CUST00124,2025-06-05,9,222.07
ORD001444,CUST00408,2025-11-30,1,359.73
ORD001445,CUST00439,02-11-2026,5,292.01
ORD001446,CUST00376,02-05-2026,4,108.99
ORD001447,CUST00076,2025-01-15,4,174.51
ORD001448,CUST00462,2026-05-23,10,74.31
ORD001449,CUST96076,2024-11-07,5,83.36
ORD001450,CUST00451,05-10-2026,3,149.7
ORD001451,CUST00029,2024-12-04,3,133.41
ORD001452,CUST00416,2025-07-29,6,295.63
ORD001453,CUST00388,02-09-2026,3,243.62
ORD001454,CUST00067,04-25-2025,4,306.28
ORD001455,CUST00202,05-28-2026,1,423.64
ORD001456,CUST00234,03-29-2025,1,53.93
ORD001457,CUST00082,05-24-2026,10,126.12
ORD001458,CUST00251,30/12/2025,8,489.79
ORD001459,CUST00195,2026-03-01,3,35.13
ORD001460,CUST00489,2025-05-09,1,318.78
ORD001461,CUST00086,01-12-2026,10,246.18
ORD001462,CUST00115,06-27-2026,4,319.29
ORD001463,CUST00258,2026-06-26,8,167.68
ORD001464,CUST00307,09/01/2025,9,141.27
ORD001465,CUST00451,29/08/2026,3,163.01
ORD001466,CUST00168,17/02/2026,7,51.81
ORD001467,CUST00188,02/06/2025,2,110.54
ORD001468,CUST00484,18/09/2024,5,109.09
ORD001469,CUST00197,2026-01-06,3,82.78
ORD001470,CUST00427,07-09-2025,5,428.84
ORD001471,CUST00342,2026-01-09,6,215.52
ORD001472,CUST00414,22/10/2024,7,403.66
ORD001473,CUST00020,01-27-2025,5,189.87
ORD001474,CUST00334,2026-03-18,4,222.85
ORD001475,CUST00165,12-24-2024,10,485.71
ORD001476,CUST00499,21/03/2025,10,34.36
ORD001477,CUST00379,01-12-2025,8,376.16
ORD001478,CUST00424,2024-10-10,10,104.0
ORD001479,CUST00267,2025-11-26,1,386.1
ORD001480,CUST00322,01-24-2026,8,111.33
ORD001481,CUST00371,2025-07-04,5,375.09
ORD001482,CUST00421,2025-12-16,1,34.84
ORD001483,CUST00448,2026-05-16,6,248.54
ORD001484,CUST00078,2026-07-27,2,400.3
ORD001485,CUST00480,2025-04-23,2,218.32
ORD001486,CUST00156,10-22-2025,10,266.22
ORD001487,CUST00443,12-03-2024,-5,414.97
ORD001488,CUST00438,14/08/2025,4,385.05
ORD001489,CUST00206,2026-05-12,6,358.88
ORD001490,CUST00152,09/11/2024,3,269.04
ORD001491,CUST00131,2026-07-20,6,464.59
ORD001492,CUST00168,11-11-2024,4,18.51
ORD001493,CUST00127,07-11-2026,8,427.82
ORD001494,CUST00450,01-19-2025,7,66.7
ORD001495,CUST00125,10/11/2024,4,247.11
ORD001496,CUST00325,04-28-2025,2,183.13
ORD001497,CUST00468,10/12/2025,7,203.15
ORD001498,CUST00318,09-22-2024,5,352.1
ORD001499,CUST00483,09/01/2025,5,449.18
ORD001500,CUST00182,09-15-2024,3,237.56
